Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2005-11-17,29.324880599975586,29.58552262867467,29.207336002753937,29.406650839327874,19446300
2005-11-18,29.769498825073242,29.84104752319599,29.20732881163238,29.69283839162412,21136400
2005-11-21,30.341894149780273,30.34700588574518,29.89726864907991,29.902378435488764,17815200
2005-11-22,30.490108489990234,30.520773062331344,30.214133187589407,30.43389108214306,17084900
2005-11-23,30.597415924072266,30.78651109915486,30.260113599011795,30.398101179657722,12535100
2005-11-25,30.720081329345703,30.79673981944597,30.643420889689473,30.76096546748799,6692600
2005-11-28,30.019926071166992,30.587205962086532,29.968818457420102,30.43388701995811,15008400
2005-11-29,29.81549644470215,30.372556705058823,29.774610357915346,30.15279886246957,18592400
2005-11-30,29.657066345214844,30.086360516838667,29.64173503715698,29.74905809267395,21287100
2005-12-01,30.331680297851562,30.357235085026428,29.830837272217543,29.830837272217543,16941100
2005-12-02,30.188573837280273,30.377667118685803,29.989259033966878,30.36744559677794,13460100
2005-12-05,30.413433074951172,30.720072798871172,30.321443302286138,30.34699612522395,19445500
2005-12-06,30.505434036254883,30.858069728086758,30.433885330537112,30.546320124982756,16009200
2005-12-07,30.163015365600586,30.643415108080372,29.933036039578923,30.59741924287604,20812200
2005-12-08,30.367441177368164,30.428770299890033,30.060803362981535,30.260118137288412,16121000
2005-12-09,29.89725685119629,30.32144108931604,29.667277562429877,30.275445231562756,15868500
2005-12-12,30.081241607666016,30.21922918700595,29.897258168546106,30.055688785467222,13390000
2005-12-13,30.183454513549805,30.582083994215182,30.106794098242457,30.17834277943313,14867100
2005-12-14,30.592304229736328,30.628078568831153,30.17834151363943,30.193674765790973,14393400
2005-12-15,30.403215408325195,30.602530169092613,30.25500629663205,30.59230864936665,14106500
2005-12-16,29.672407150268555,30.484999826476802,29.66729541324508,30.46966656496283,28802800
2005-12-19,29.488422393798828,29.943269492328387,29.45264803433401,29.754176170934876,15620600
2005-12-20,29.6059627532959,29.78994626106536,29.467975122468808,29.473084908993027,12741900
2005-12-21,29.43730926513672,29.769501911785916,29.28399033189709,29.68262189778733,15090200
2005-12-22,29.181766510009766,29.63150357453765,29.079555224505732,29.529290339478315,14013800
2005-12-23,29.181766510009766,29.370861677213888,28.95178916807039,29.002894810822408,11306000
2005-12-27,28.55316925048828,29.130672604130073,28.41518161999567,29.130672604130073,17167000
2005-12-28,28.74737548828125,28.94158052634448,28.645162207745017,28.645162207745017,14945600
2005-12-29,28.74226188659668,29.00801365133904,28.67071123502891,28.747371672644995,14151900
2005-12-30,28.70648193359375,28.972235614079114,28.507167160618646,28.670707587139535,14483800
2006-01-03,29.881938934326172,29.881938934326172,28.83425525502228,28.83425525502228,23871000
2006-01-04,29.933048248291016,30.07103590018467,29.672406205529494,29.948379559760404,19086500
2006-01-05,29.784835815429688,30.060811089040662,29.57529946684866,29.933044975282566,17158400
2006-01-06,30.37255096435547,30.438989868048466,30.03013687568128,30.03013687568128,17368600
2006-01-09,30.35723304748535,30.597432044443583,30.290794114491778,30.561657684267754,17339100
2006-01-10,30.592304229736328,30.745623104364906,30.234558889232805,30.255001925731353,17869600
2006-01-11,30.801849365234375,30.914284148854698,30.31633783089442,30.500321313343736,17324500
2006-01-12,30.479877471923828,31.17492529870922,30.459434430064075,30.919393124129638,21130200
2006-01-13,31.159591674804688,31.169813194974406,30.413436298860262,30.413436298860262,17074400
2006-01-17,31.450908660888672,31.553121947104753,31.215819467281076,31.307809280363642,18190900
2006-01-18,31.011377334594727,31.558215899479585,30.725180666702858,31.5428845965845,16182000
2006-01-19,31.430465698242188,31.532678984733092,30.878515120925062,31.011392978230127,18861600
2006-01-20,30.934730529785156,31.716660463860578,30.842738772835105,31.588894351380635,25991100
