Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2005-11-17,85.84040832519531,85.84729686388555,84.80734820710863,85.17925048014969,55717500
2005-11-18,86.17788696289062,86.28119404212977,85.62692463097568,86.12967769316786,72437200
2005-11-21,86.61178588867188,86.71509298012948,86.07459531839258,86.19167423664997,50021200
2005-11-22,86.98365783691406,87.13516889637825,86.37759258139695,86.47401109851738,66438800
2005-11-23,87.4864273071289,87.74813926395802,86.92168791972053,86.94923682330338,50854700
2005-11-25,87.5553207397461,87.6173071032618,87.33493470559,87.45201889124911,15270000
2005-11-28,86.93545532226562,87.65170571803247,86.80459935841614,87.63793389498198,54498500
2005-11-29,86.83901977539062,87.45197353359201,86.83901977539062,87.2246990759413,51738900
2005-11-30,86.37071990966797,87.13517960235916,86.28807320437521,86.88724999531235,56007200
2005-12-01,87.25225830078125,87.48641606953395,86.76327714743115,86.79082079305995,65468200
2005-12-02,87.36245727539062,87.52086215268675,87.12141094421472,87.30735946986015,46699400
2005-12-05,87.1764907836914,87.27979783416669,86.90100706722893,87.25913222053974,59273400
2005-12-06,87.34178924560547,87.9753981903439,87.21093328256029,87.50019410899782,57935200
2005-12-07,86.83216094970703,87.37623999199167,86.55667715869482,87.30736510342642,66816500
2005-12-08,86.77706146240234,87.34180085856832,86.4189362191038,86.92857780724964,62608600
2005-12-09,87.00432586669922,87.31424180556101,86.65308394941778,86.88724697907726,50744500
2005-12-12,87.08699798583984,87.3693703777579,86.7495330273185,87.26606327694843,48389900
2005-12-13,87.67925262451172,87.94784783041966,86.9767740677714,87.06630405160226,88630900
2005-12-14,88.02364349365234,88.21648062062425,87.56221104633848,87.59664849947673,64375000
2005-12-15,87.76880645751953,88.1544806288575,87.58974119750555,88.04428500595151,55900300
2005-12-16,87.4863052368164,88.17866282477331,87.4863052368164,88.12327294999216,46238300
2005-12-19,87.03627014160156,87.8394074642958,87.02242531429643,87.74247782635257,48733000
2005-12-20,87.11937713623047,87.64556522411908,86.87705297966723,87.14014702361153,46603200
2005-12-21,87.25780487060547,87.76322811182716,87.09856562194197,87.38935447084151,51806900
2005-12-22,87.71479034423828,87.71479034423828,87.29245176490491,87.45169106265843,32247900
2005-12-23,87.76325225830078,87.83248696295394,87.52784792375682,87.77709708632366,27977300
2005-12-27,86.8701400756836,87.96406674379706,86.80782512255247,87.90175179066595,44499500
2005-12-28,87.06398010253906,87.23014447022004,86.89089067887596,87.05705504655694,30764300
2005-12-29,86.67626953125,87.20938268143001,86.58625964193548,87.04321829832163,32788900
2005-12-30,86.20545196533203,86.58624550119443,86.10159726199878,86.4062363165044,44645600
2006-01-03,87.72168731689453,87.92939666602075,86.12234328833446,86.67623136449225,73256700
2006-01-04,88.13714599609375,88.26869038009482,87.72172710939819,87.83250688778915,51899600
2006-01-05,88.19252014160156,88.33791462179006,87.84634129859946,88.03328083189176,47307500
2006-01-06,88.92642211914062,89.02335177176951,88.17867455691501,88.63563316125396,62885900
2006-01-09,89.1548843383789,89.3556633787319,88.88486531746953,88.91255497096941,43527400
2006-01-10,89.24488830566406,89.30027818010004,88.8017798747146,88.89178974124034,44960800
2006-01-11,89.52877044677734,89.61878032636926,89.12720172222706,89.32799136677212,49598900
2006-01-12,89.17568969726562,89.50801849416663,88.92644045845438,89.36954904250305,40509200
2006-01-13,89.09259796142578,89.24491752486026,88.76026917054227,89.01644874425033,44856700
2006-01-17,88.85026550292969,88.91257516085676,88.49023653845077,88.76025562067493,52066600
2006-01-18,88.49714660644531,89.2448887862812,88.04019334556057,88.33098226451169,75067600
2006-01-19,88.8364028930664,89.1548920407882,88.49022408945254,88.71178359474398,81530400
2006-01-20,87.21632385253906,88.83643877229412,87.21632385253906,88.81566888085185,114957800
2006-01-23,87.52784729003906,87.8047913889159,87.32706295041008,87.38245282663931,67017400
2006-01-24,87.61788177490234,88.03329539878952,87.52787188017507,87.67326638442204,53008800
2006-01-25,87.69401550292969,88.05403912806857,87.12627720415,87.95710948736698,87747700
2006-01-26,88.17867279052734,88.39330197672474,87.76325924725793,88.10251302466314,71294000
2006-01-27,88.99564361572266,89.0787337138124,88.24097634719851,88.38637609545142,65771200
2006-01-30,88.92642211914062,89.18259108011559,88.86411246342344,88.92642211914062,33709600
2006-01-31,88.27560424804688,88.99565158724127,88.26867919220753,88.84334261693498,72937000
2006-02-01,88.89181518554688,88.91950484842155,88.42793673947108,88.49717146119914,63561000
2006-02-02,87.8602066040039,88.7187288040773,87.79097187988475,88.69103914024632,83626900
2006-02-03,87.42398834228516,88.89178829738223,87.33398375949051,87.63862278167099,86040400
2006-02-06,87.65248107910156,87.79095578422266,87.35476706592854,87.54170659727455,45511900
2006-02-07,86.87703704833984,87.6940192565583,86.82164717063397,87.50015468458776,71208100
2006-02-08,87.66632843017578,88.69102008672533,86.96012066197103,87.1332100762195,59422200
2006-02-09,87.52093505859375,88.34483708885182,87.49324011809276,87.87403366487443,62023300
2006-02-10,87.68016052246094,88.01941424607148,86.85625333999494,87.53476606948499,64508700
2006-02-13,87.52093505859375,87.78402906994855,87.20244588396717,87.65247942313624,52308700
2006-02-14,88.44867706298828,88.64253633193591,87.38244580150739,87.5555351891062,90964400
2006-02-15,88.76025390625,88.84334401308803,88.09559115651561,88.40023023099512,85471300
2006-02-16,89.42493438720703,89.45955438949737,88.74641614884898,88.8571959303615,61017900
2006-02-17,89.18257904052734,89.42490842165516,89.02333975367847,89.34874866454685,40342600
2006-02-21,88.96105194091797,89.59108947031724,88.82257193797743,89.39031036931898,46456300
2006-02-22,89.5010757446289,89.76416446589339,89.07180682075872,89.15489692206158,42326700
2006-02-23,89.36949920654297,89.75721768081068,88.81561114421648,89.50104880985582,43423200
2006-02-24,89.59800720214844,89.64646674472627,89.14796838499706,89.39029779150468,36777400
2006-02-27,89.63264465332031,90.03420287701546,89.5080147568475,89.59109431146835,35858600
2006-02-28,88.7810287475586,89.94419522735893,88.7117993132925,89.45261659072902,74394800
2006-03-01,89.5703125,89.65340260810217,88.96796468009501,89.03720467609011,48641600
2006-03-02,89.56336975097656,89.60490951210159,89.04410160783883,89.24488064145562,60642300
2006-03-03,89.14796447753906,90.05496184544408,89.07180471579251,89.08565482643888,73402500
2006-03-06,88.73946380615234,89.43874111179483,88.51790960671012,89.41105145884973,57478400
2006-03-07,88.60099792480469,88.6633075698045,88.20635432633226,88.52483817051449,61780800
2006-03-08,88.78793334960938,88.92640274254464,88.05403077670002,88.41405436769293,66692400
2006-03-09,88.19252014160156,89.0925819640451,88.19252014160156,88.81564311545937,56313600
2006-03-10,89.03024291992188,89.20333228428811,88.23403606965181,88.42097025896932,60490800
2006-03-13,89.19644927978516,89.42492860267228,88.98873984402043,89.20336905397905,45479100
2006-03-14,90.131103515625,90.16572350708026,89.04410762278933,89.11334760569983,69877300
2006-03-15,90.53268432617188,90.60192431837605,89.90264688108796,90.11034572862137,53398900
2006-03-16,90.7196273803711,91.02426645464953,90.5880777287927,90.70577726848391,65526400
2006-03-17,90.79539489746094,90.990025127804,90.62857504662522,90.83709986016987,47286800
2006-03-20,90.64940643310547,90.9900039536699,90.51038638757613,90.80927895513672,45538500
2006-03-21,90.07945251464844,91.0526145008075,89.98213737668799,90.62163836993588,87102700
2006-03-22,90.62857055664062,90.71892776918276,89.98211184702332,90.02381680766608,51605700
2006-03-23,90.44086456298828,90.63549473405428,90.12806683138568,90.54512693800619,46704200
2006-03-24,90.51042175292969,90.76066217527936,90.18371868468002,90.35749646112968,43209200
2006-03-27,90.37834167480469,90.55906672941359,90.18371142936344,90.38528896694442,32523000
2006-03-28,89.8222427368164,90.73283643424003,89.70407514161772,90.31576559873133,82079900
2006-03-29,90.38526916503906,90.71197213543017,89.87088328246463,89.95430380262975,61505700
2006-03-30,90.22541809082031,91.04564405394311,90.05164032508551,90.44090082328299,70571700
2006-03-31,90.24625396728516,90.53125199621832,89.92649827029044,90.37832674198837,62925600
2006-04-03,90.17672729492188,90.96915323697316,90.00990747967937,90.41307304409843,61624700
2006-04-04,90.75370788574219,90.87187550564161,89.91957664691708,90.176764372195,54809300
2006-04-05,91.06648254394531,91.25416547193423,90.62856985403978,90.78844240411478,50607200
2006-04-06,90.96917724609375,91.20552305764807,90.4965068360903,90.95528266218959,57906200
2006-04-07,90.04466247558594,91.33756919045311,89.91260031239233,91.10123402698994,80180900
2006-04-10,90.18366241455078,90.41999749748807,89.85000165523648,90.18366241455078,41496500
2006-04-11,89.4190673828125,90.4061236060311,89.14797455112956,90.26015625403689,72799400
2006-04-12,89.58588409423828,89.75966179578263,89.39820120673662,89.5094214812968,43033700
2006-04-13,89.46772766113281,89.84308287628693,89.18967694013858,89.3843071415593,51051800
2006-04-17,89.4329833984375,89.8848013037598,88.98811278472482,89.5511509951133,64167700
2006-04-18,90.85099792480469,91.01782836910857,89.62064858862281,89.62064858862281,92531800
2006-04-19,91.02476501464844,91.10818553031982,90.53124224361365,90.88574496392948,87269000
2006-04-20,91.1498794555664,91.65730735223833,90.78147159279175,91.05951166058627,86005500
2006-04-21,91.16381072998047,91.60868138145197,90.7954027189128,91.53917663980037,72342600
2006-04-24,90.99695587158203,91.108176143318,90.62854800218686,90.9830506859778,52546400
2006-04-25,90.62161254882812,91.1429457693328,90.30881473783563,91.08733561969278,84359800
2006-04-26,90.64246368408203,91.15684960570556,90.57295895297705,90.7119790217384,67262400
2006-04-27,91.08038330078125,91.49745409678316,90.0794218756174,90.29490456448305,124478600
2006-04-28,91.38623046875,91.58086067136814,90.85795000543655,90.91354954342698,55854400
2006-05-01,90.64246368408203,91.61562537851427,90.58686414181858,91.38623749210991,64990300
2006-05-02,91.32361602783203,91.37922613766023,90.87874575575042,91.06641794405864,49063500
2006-05-03,90.98307800292969,91.28198124714488,90.67722746710098,91.16380304385027,60821300
2006-05-04,91.30972290039062,91.49044782627756,91.03863020828756,91.11509279357537,42921400
2006-05-05,92.11607360839844,92.3107037572999,91.65035070877366,91.7893707284822,62588200
2006-05-08,92.00489044189453,92.28988849145028,92.00489044189453,92.10915284707254,30016700
2006-05-09,92.18563079833984,92.28990382739696,91.97014805413029,92.04661069948403,29864000
2006-05-10,92.13695526123047,92.2759753249673,91.67817950500303,92.03964015595959,64378200
2006-05-11,91.02476501464844,92.13694663350009,90.72587243593019,92.1091362594263,80626900
2006-05-12,89.83614349365234,90.86490473551274,89.80138582464967,90.61466436786546,91726500
2006-05-15,90.016845703125,90.18367610811383,89.39819753529598,89.52331238412604,84029300
2006-05-16,89.88478088378906,90.3644090596923,89.67624551080291,90.19757863999345,62137600
