Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,37.99576187133789,44.724282100009326,37.767171551118984,41.792356181854956,573576400
2012-05-21,33.821502685546875,36.435390178318876,32.79781453598124,36.306185604939394,168192700
2012-05-22,30.81006622314453,33.384197714086056,30.75043436769169,32.4102025271521,101786600
2012-05-23,31.803936004638672,32.30087250471115,31.167857891157837,31.177796848638764,73600000
2012-05-24,32.82762145996094,33.006518889551266,31.57534324415294,32.74811359754541,50237200
2012-05-25,31.71449089050293,32.74811983814711,30.919393158209346,32.69842694075221,37149800
2012-05-29,28.663297653198242,31.495836100271205,28.47446125121676,31.287121783204867,78063400
2012-05-30,28.017282485961914,29.36894857750882,27.689304447378756,28.524157981165423,57267900
2012-05-31,29.418642044067383,29.48821285280686,26.66561329816687,28.375074225988154,111639200
2012-06-01,27.550159454345703,28.971398177406417,27.222181433305717,28.712990964516983,41855500
2012-06-04,26.735185623168945,27.480590437359506,26.27800491371672,27.033348686242654,35230300
2012-06-05,25.711496353149414,27.5899157902568,25.592230754377372,26.536410899697024,42473400
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500
2012-06-08,26.933961868286133,27.589917974302555,26.27800576226971,26.387330516164095,38034000
2012-06-11,26.844512939453125,27.898017905694353,26.675554434858185,27.013471444048065,28219600
2012-06-12,27.23212242126465,27.599856300470993,26.794817728720947,27.311632193030547,15816800
2012-06-13,27.10291862487793,27.927833183486076,26.93396012995036,27.490528509144887,17102800
2012-06-14,28.116668701171875,28.146483678606778,27.212242507178736,27.48058867806695,16855000
2012-06-15,29.826128005981445,29.915576724780884,28.17629903026644,28.335318553540493,43563800
2012-06-18,31.217554092407227,31.883451044587748,29.229807881387792,29.776437331153133,42978900
2012-06-19,31.71449089050293,31.98283708602546,30.511905333451068,31.346758900190594,30849000
2012-06-20,31.406387329101562,31.734365344841205,30.959143718701,31.724426387314267,15553600
2012-06-21,31.64491844177246,32.30087451095737,31.316940407180006,31.47595994542711,21875300
2012-06-22,32.847503662109375,33.24505440006592,31.863571462220392,32.21142551443876,74834000
2012-06-25,31.863571166992188,32.81768837965785,31.356693791227762,32.65866884421357,24352900
2012-06-26,32.89719772338867,33.23511472524023,32.30087538662708,32.48970990862576,24858700
2012-06-27,32.03252410888672,32.6984209440979,31.704546117506595,32.261114428041495,28568000
2012-06-28,31.167858123779297,31.99277074856755,30.71067555455603,31.764180411787077,17713300
2012-06-29,30.909452438354492,31.793998852086812,30.571535447468847,31.724428041433136,19526900
2012-07-02,30.581472396850586,31.535589558567917,30.36281912554365,31.05853097770925,14122000
2012-07-03,31.008838653564453,31.24736794835651,30.611287933248704,30.720614570901766,8763600
2012-07-05,31.277185440063477,31.43620498270982,30.82994368724406,31.128104855790337,10032100
2012-07-06,31.535593032836914,31.704551535796263,31.068473357908125,31.24737081935479,10945600
2012-07-09,31.97289276123047,32.678545476412665,31.79399721262965,31.90332195416421,17785200
2012-07-10,31.277185440063477,32.280997487807575,30.969085313143992,32.23130459160402,14269500
2012-07-11,30.78024673461914,31.366631967836998,30.362819990560027,31.28712220209537,13030300
2012-07-12,30.62122917175293,31.207614442669076,30.412516734136574,30.511904421618752,11300700
2012-07-13,30.531780242919922,30.879636199001485,30.372760702253345,30.849821219915533,8108300
2012-07-16,28.076915740966797,30.3131302690084,28.037159906105813,30.3131302690084,24672100
2012-07-17,27.91789436340332,28.41483089262636,26.983653157678532,28.30550424958532,30438600
2012-07-18,28.931644439697266,29.110541887969074,27.977525347468404,28.136544880229486,16841800
2012-07-19,28.82231903076172,29.31925556577485,28.454585160760526,29.229806837819492,13685100
2012-07-20,28.58378791809082,29.289436843372282,28.544032087879984,28.822317212368876,11869100
2012-07-23,28.5738468170166,28.82231505020805,27.838381074249373,27.947707703465507,12390700
2012-07-24,28.27569007873535,29.269563165570865,27.927834119210427,28.643422059293506,11539800
2012-07-25,29.160236358642578,29.30931694171351,27.907956048654327,28.216056173089246,17230200
2012-07-26,26.68549346923828,28.05703753139802,26.566227861559707,27.579978892008764,64597400
2012-07-27,23.564729690551758,24.389646162365352,22.14349278612746,23.04791713242585,123102300
2012-07-30,23.008161544799805,23.892709879737964,22.888897836138742,23.852954046409295,29285900
2012-07-31,21.576982498168945,23.226813466380257,21.477596712036064,23.226813466380257,56179400
2012-08-01,20.7520694732666,21.447781400839585,20.712315535050646,21.36827162874517,44604400
2012-08-02,19.91721534729004,20.712312969758553,19.698562079364503,20.64274216475034,56374500
2012-08-03,20.96078109741211,22.024224872435322,19.778071731849373,20.23525428397825,80647000
2012-08-06,21.78569984436035,22.014290217264588,21.169497648202604,21.258946384671674,27778900
2012-08-07,20.593048095703125,22.31244984462005,20.374396715825387,22.063981591988036,36782900
2012-08-08,20.593048095703125,21.020413793536168,20.096111590439094,20.583109138118367,29537400
2012-08-09,20.881275177001953,21.040294729866964,20.483726294839425,20.62286792968066,15610700
2012-08-10,21.67637062072754,21.686309578675395,21.000536645572456,21.278821781125256,25794700
2012-08-13,21.467660903930664,22.312453479640894,21.268885511176737,22.014290390510006,24973100
2012-08-14,20.2551326751709,21.467659054307546,20.12593000797661,21.27882263702746,39308800
2012-08-15,21.070110321044922,21.27882276056956,20.275010709580265,20.513540024320914,47861100
2012-08-16,19.74825668334961,20.35451790401481,19.569359246029233,20.314763971089306,157565300
2012-08-17,18.933279037475586,19.956968863725674,18.883586147982626,19.887398060170643,129293400
2012-08-20,19.887401580810547,20.006665294971636,18.63512120814378,18.933282389209054,101186600
2012-08-21,19.04261016845703,19.857585880938593,18.973039348464116,19.46003698407718,70640600
2012-08-22,19.320890426635742,19.410339142621357,18.8438299761584,19.241380667499882,49892200
2012-08-23,19.320890426635742,19.609112592629913,19.241380667499882,19.380522272072092,32813700
2012-08-24,19.291074752807617,19.55942091741131,19.132055224671127,19.40040138927482,29622200
2012-08-27,19.032669067382812,19.410341898649655,18.982976171740447,19.370586065605796,20704000
2012-08-28,19.22150421142578,19.26125814617728,18.833894343202598,18.9829749159298,25417000
2012-08-29,18.982975006103516,19.26125823767291,18.953158133151504,19.20162638743123,16124700
2012-08-30,18.97303581237793,19.330830700700766,18.94321893979692,19.151933256539348,30647500
2012-08-31,17.94934844970703,18.58542855091236,17.91953346861133,18.565550633073507,58764200
2012-09-04,17.621366500854492,18.158058790137208,17.442469071093587,17.969222403649344,46622400
2012-09-05,18.466161727905273,18.635120227124368,18.06861287552578,18.158061604268973,60781800
2012-09-06,18.84383201599121,19.141995066773287,18.605302712762988,18.62518062861427,46066500
2012-09-07,18.86370849609375,19.30101313322603,18.664935039697077,18.982974086461553,36371700
2012-09-10,18.69474983215332,19.082361575299657,18.436342635276507,18.943218071958462,24797800
2012-09-11,19.310955047607422,19.46003563665017,18.73450871315627,18.80407952833205,50508200
2012-09-12,20.8017635345459,21.030353884325816,20.155746422024972,20.63280503782543,121584000
2012-09-13,20.58310890197754,21.348391566263363,20.483723118594803,20.831577151758992,65041600
2012-09-14,21.865205764770508,21.944715528088636,20.771945097399524,21.00053542998136,72819800
2012-09-17,21.388145446777344,22.610608669324783,21.368267533647597,22.53109891246793,50667600
2012-09-18,21.736003875732422,21.845328619356025,21.23906736357785,21.467657704209987,36760500
2012-09-19,23.147308349609375,23.226818131883995,21.63662059072886,21.85527201806838,78782800
2012-09-20,22.45159339904785,23.097610532567263,22.40190050249347,22.878959133800496,57248900
2012-09-21,22.71993637084961,23.097607259873293,22.461529174922994,22.829261106911552,51218100
2012-09-24,20.662622451782227,21.845330064048987,20.235256719760425,21.64655658343912,79106500
2012-09-25,20.155746459960938,21.080046818940584,20.096112711126818,21.070109756463996,46291700
